:Data_List:  NOAAMgII.dat version 9.1
:Created:  2001 April 24
:Updated:  Daily
# The NOAA Mg II daily Index version 9.1
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center
# Please send comments and questions to Lawrence.Puga@noaa.gov or
# Rodney.Viereck@noaa.gov.
#
# Metadata:
# Year Month Day and Date in UTC
# MgII Core-to-wing ratio (no units)
# Data Source:
#     0 - No data (-999.0)
#     1 - NOAA TIROS and NOAA 9
#     2 - NOAA 11
#     3 - NOAA 9 (Alternate Algorithm)
#     4 - UARS SOLSTICE
#     5 - GOME Data
#     6 - NOAA 16
#
# Acknowledgements:  Tom Woods (CU LASP), Gary Rottman (CU LASP), and
# Giuliana de Toma (NCAR, HAO) for the SOLSTICE data.
# Mark Weber (U. Bremen, Germany) for the GOME data.
#
# The Mg II core-to-wing ratio is derived by taking the ratio of the h and
# k lines of the solar Mg II feature at 280 nm to the background or wings at
# approximately 278 nm and 282 nm.  The h and k lines are variable chromospheric
# emissions while the background emissions are more stable.  The result is a
# robust measure of chromospheric activity.  This ratio has been shown to be
# a good measure of solar UV and EUV emissions.
#
# Each of the data sets was scaled to the original NOAA TIROS NOAA 9 data
# set with a linear fit of the overlapping data.  The nature of the Mg II
# core-to-wing ratio and the quality of the data resulted in linear
# correlation coefficients between 0.98 and 0.999.
#
# References:
# Viereck and Puga, The NOAA Mg II core-to-wing solar index:
#   Construction of a 20-year time series of chromospheric variability from
#   multiple satellites., JGR, 104, pp9995-10005, May 1999.
# Viereck et al., The Mg II Index: A proxy for Solar EUV., GRL, 28,
#   pp1343-1346, April 2001.
#
#
# UTC Date and Time
#
# Year Month Day Date   MgII   Source
#------------------------------------
 1994  2 21  2/21/1994  0.2699   3
 1994  2 22  2/22/1994  0.2701   3
 1994  2 23  2/23/1994  0.2702   3
 1994  2 24  2/24/1994  0.2699   3
 1994  2 25  2/25/1994  0.2694   3
 1994  2 26  2/26/1994  0.2684   3
 1994  2 27  2/27/1994  0.2696   3
 1994  2 28  2/28/1994  0.2691   3
 1994  3 01  3/01/1994  0.2688   3
 1994  3 02  3/02/1994  0.2688   3
 1994  3 03  3/03/1994  0.2685   3
 1994  3 04  3/04/1994  0.2681   3
 1994  3 05  3/05/1994  0.2675   3
 1994  3 06  3/06/1994  0.2668   3
 1994  3 07  3/07/1994  0.2663   3
 1994  3 08  3/08/1994  0.2658   3
 1994  3 09  3/09/1994  0.2655   3
 1994  3 10  3/10/1994  0.2651   3
 1994  3 11  3/11/1994  0.2652   3
 1994  3 12  3/12/1994  0.2654   3
 1994  3 13  3/13/1994  0.2659   3
 1994  3 14  3/14/1994  0.2661   3
 1994  3 15  3/15/1994  0.2663   3
 1994  3 16  3/16/1994  0.2670   3
 1994  3 17  3/17/1994  0.2674   3
 1994  3 18  3/18/1994  0.2676   3
 1994  3 19  3/19/1994  0.2680   3
 1994  3 20  3/20/1994  0.2677   3
 1994  3 21  3/21/1994  0.2679   3
 1994  3 22  3/22/1994  0.2681   3
 1994  3 23  3/23/1994  0.2679   3
 1994  3 24  3/24/1994  0.2681   3
 1994  3 25  3/25/1994  0.2685   3
 1994  3 26  3/26/1994  0.2681   3
 1994  3 27  3/27/1994  0.2686   3
 1994  3 28  3/28/1994  0.2682   3
 1994  3 29  3/29/1994  0.2682   3
 1994  3 30  3/30/1994  0.2678   3
 1994  3 31  3/31/1994  0.2672   3
 1994  4 01  4/01/1994  0.2669   3
 1994  4 02  4/02/1994  0.2657   3
 1994  4 03  4/03/1994  0.2651   3
 1994  4 04  4/04/1994  0.2647   3
 1994  4 05  4/05/1994  0.2640   3
 1994  4 06  4/06/1994  0.2638   3
 1994  4 07  4/07/1994  0.2638   3
 1994  4 08  4/08/1994  0.2641   3
 1994  4 09  4/09/1994  0.2642   3
 1994  4 10  4/10/1994  0.2645   3
 1994  4 11  4/11/1994  0.2650   3
 1994  4 12  4/12/1994  0.2649   3
 1994  4 13  4/13/1994  0.2652   3
 1994  4 14  4/14/1994  0.2657   3
 1994  4 15  4/15/1994  0.2661   3
 1994  4 16  4/16/1994  0.2664   3
 1994  4 17  4/17/1994  0.2665   3
 1994  4 18  4/18/1994  0.2666   3
 1994  4 19  4/19/1994  0.2673   3
 1994  4 20  4/20/1994  0.2674   3
 1994  4 21  4/21/1994  0.2676   3
 1994  4 22  4/22/1994  0.2680   3
 1994  4 23  4/23/1994  0.2679   3
 1994  4 24  4/24/1994  0.2677   3
 1994  4 25  4/25/1994  0.2671   3
 1994  4 26  4/26/1994  0.2667   3
 1994  4 27  4/27/1994  0.2661   3
 1994  4 28  4/28/1994  0.2656   3
 1994  4 29  4/29/1994  0.2653   3
 1994  4 30  4/30/1994  0.2647   3
 1994  5 01  5/01/1994  0.2645   3
 1994  5 02  5/02/1994  0.2645   3
 1994  5 03  5/03/1994  0.2645   3
 1994  5 04  5/04/1994  0.2642   3
 1994  5 05  5/05/1994  0.2641   3
 1994  5 06  5/06/1994  0.2646   3
 1994  5 07  5/07/1994  0.2648   3
 1994  5 08  5/08/1994  0.2650   3
 1994  5 09  5/09/1994  0.2653   3
 1994  5 10  5/10/1994  0.2654   3
 1994  5 11  5/11/1994  0.2658   3
 1994  5 12  5/12/1994  0.2659   3
 1994  5 13  5/13/1994  0.2666   3
 1994  5 14  5/14/1994  0.2673   3
 1994  5 15  5/15/1994  0.2676   3
 1994  5 16  5/16/1994  0.2682   3
 1994  5 17  5/17/1994  0.2683   3
 1994  5 18  5/18/1994  0.2688   3
 1994  5 19  5/19/1994  0.2688   3
 1994  5 20  5/20/1994  0.2684   3
 1994  5 21  5/21/1994  0.2682   3
 1994  5 22  5/22/1994  0.2677   3
 1994  5 23  5/23/1994  0.2667   3
 1994  5 24  5/24/1994  0.2658   3
 1994  5 25  5/25/1994  0.2650   3
 1994  5 26  5/26/1994  0.2647   3
 1994  5 27  5/27/1994  0.2642   3
 1994  5 28  5/28/1994  0.2640   3
 1994  5 29  5/29/1994  0.2635   3
 1994  5 30  5/30/1994  0.2636   3
 1994  5 31  5/31/1994  0.2637   3
 1994  6 01  6/01/1994  0.2637   3
 1994  6 02  6/02/1994  0.2639   3
 1994  6 03  6/03/1994  0.2637   3
 1994  6 04  6/04/1994  0.2639   3
 1994  6 05  6/05/1994  0.2639   3
 1994  6 06  6/06/1994  0.2640   3
 1994  6 07  6/07/1994  0.2646   3
 1994  6 08  6/08/1994  0.2651   3
 1994  6 09  6/09/1994  0.2660   3
 1994  6 10  6/10/1994  0.2668   3
 1994  6 11  6/11/1994  0.2672   3
 1994  6 12  6/12/1994  0.2675   3
 1994  6 13  6/13/1994  0.2674   3
 1994  6 14  6/14/1994  0.2677   3
 1994  6 15  6/15/1994  0.2678   3
 1994  6 16  6/16/1994  0.2676   3
 1994  6 17  6/17/1994  0.2673   3
 1994  6 18  6/18/1994  0.2665   3
 1994  6 19  6/19/1994  0.2663   3
 1994  6 20  6/20/1994  0.2656   3
 1994  6 21  6/21/1994  0.2655   3
 1994  6 22  6/22/1994  0.2651   3
 1994  6 23  6/23/1994  0.2652   3
 1994  6 24  6/24/1994  0.2648   3
 1994  6 25  6/25/1994  0.2645   3
 1994  6 26  6/26/1994  0.2641   3
 1994  6 27  6/27/1994  0.2639   3
 1994  6 28  6/28/1994  -999.0   0
 1994  6 29  6/29/1994  0.2647   3
 1994  6 30  6/30/1994  0.2650   3
 1994  7 01  7/01/1994  0.2653   3
 1994  7 02  7/02/1994  0.2657   3
 1994  7 03  7/03/1994  0.2663   3
 1994  7 04  7/04/1994  0.2663   3
 1994  7 05  7/05/1994  0.2669   3
 1994  7 06  7/06/1994  0.2668   3
 1994  7 07  7/07/1994  0.2676   3
 1994  7 08  7/08/1994  0.2676   3
 1994  7 09  7/09/1994  0.2674   3
 1994  7 10  7/10/1994  0.2675   3
 1994  7 11  7/11/1994  0.2676   3
 1994  7 12  7/12/1994  0.2673   3
 1994  7 13  7/13/1994  0.2668   3
 1994  7 14  7/14/1994  0.2666   3
 1994  7 15  7/15/1994  0.2661   3
 1994  7 16  7/16/1994  0.2658   3
 1994  7 17  7/17/1994  0.2658   3
 1994  7 18  7/18/1994  0.2659   3
 1994  7 19  7/19/1994  0.2656   3
 1994  7 20  7/20/1994  0.2654   3
 1994  7 21  7/21/1994  0.2655   3
 1994  7 22  7/22/1994  0.2653   3
 1994  7 23  7/23/1994  0.2649   3
 1994  7 24  7/24/1994  0.2649   3
 1994  7 25  7/25/1994  0.2647   3
 1994  7 26  7/26/1994  0.2650   3
 1994  7 27  7/27/1994  0.2647   3
 1994  7 28  7/28/1994  0.2650   3
 1994  7 29  7/29/1994  0.2653   3
 1994  7 30  7/30/1994  0.2654   3
 1994  7 31  7/31/1994  0.2654   3
 1994  8 01  8/01/1994  0.2660   3
 1994  8 02  8/02/1994  0.2662   3
 1994  8 03  8/03/1994  0.2660   3
 1994  8 04  8/04/1994  0.2658   3
 1994  8 05  8/05/1994  0.2660   3
 1994  8 06  8/06/1994  0.2660   3
 1994  8 07  8/07/1994  0.2659   3
 1994  8 08  8/08/1994  0.2656   3
 1994  8 09  8/09/1994  0.2656   3
 1994  8 10  8/10/1994  0.2654   3
 1994  8 11  8/11/1994  0.2652   3
 1994  8 12  8/12/1994  0.2651   3
 1994  8 13  8/13/1994  0.2652   3
 1994  8 14  8/14/1994  0.2656   3
 1994  8 15  8/15/1994  0.2654   3
 1994  8 16  8/16/1994  0.2651   3
 1994  8 17  8/17/1994  0.2649   3
 1994  8 18  8/18/1994  0.2653   3
 1994  8 19  8/19/1994  0.2652   3
 1994  8 20  8/20/1994  0.2645   3
 1994  8 21  8/21/1994  0.2645   3
 1994  8 22  8/22/1994  0.2646   3
 1994  8 23  8/23/1994  0.2649   3
 1994  8 24  8/24/1994  0.2643   3
 1994  8 25  8/25/1994  0.2647   3
 1994  8 26  8/26/1994  0.2647   3
 1994  8 27  8/27/1994  0.2642   3
 1994  8 28  8/28/1994  0.2645   3
 1994  8 29  8/29/1994  0.2645   3
 1994  8 30  8/30/1994  -999.0   0
 1994  8 31  8/31/1994  0.2653   3
 1994  9 01  9/01/1994  0.2657   3
 1994  9 02  9/02/1994  0.2659   3
 1994  9 03  9/03/1994  0.2661   3
 1994  9 04  9/04/1994  0.2667   3
 1994  9 05  9/05/1994  0.2673   3
 1994  9 06  9/06/1994  0.2673   3
 1994  9 07  9/07/1994  0.2668   3
 1994  9 08  9/08/1994  0.2671   3
 1994  9 09  9/09/1994  0.2665   3
 1994  9 10  9/10/1994  0.2661   3
 1994  9 11  9/11/1994  0.2655   3
 1994  9 12  9/12/1994  0.2650   3
 1994  9 13  9/13/1994  0.2646   3
 1994  9 14  9/14/1994  0.2643   3
 1994  9 15  9/15/1994  0.2641   3
 1994  9 16  9/16/1994  0.2638   3
 1994  9 17  9/17/1994  0.2639   3
 1994  9 18  9/18/1994  0.2639   3
 1994  9 19  9/19/1994  0.2637   3
 1994  9 20  9/20/1994  0.2639   3
 1994  9 21  9/21/1994  0.2639   3
 1994  9 22  9/22/1994  0.2644   3
 1994  9 23  9/23/1994  0.2645   3
 1994  9 24  9/24/1994  0.2648   3
 1994  9 25  9/25/1994  0.2651   3
 1994  9 26  9/26/1994  0.2647   3
 1994  9 27  9/27/1994  0.2668   3
 1994  9 28  9/28/1994  0.2652   3
 1994  9 29  9/29/1994  0.2651   3
 1994  9 30  9/30/1994  0.2653   3
 1994 10 01 10/01/1994  0.2655   3
 1994 10 02 10/02/1994  0.2657   3
 1994 10 03 10/03/1994  0.2656   3
 1994 10 04 10/04/1994  0.2657   3
 1994 10 05 10/05/1994  0.2670   3
 1994 10 06 10/06/1994  0.2653   3
 1994 10 07 10/07/1994  0.2655   3
 1994 10 08 10/08/1994  0.2654   3
 1994 10 09 10/09/1994  0.2656   3
 1994 10 10 10/10/1994  0.2655   3
 1994 10 11 10/11/1994  0.2652   3
 1994 10 12 10/12/1994  0.2654   3
 1994 10 13 10/13/1994  0.2658   3
 1994 10 14 10/14/1994  0.2662   3
 1994 10 15 10/15/1994  0.2664   3
 1994 10 16 10/16/1994  0.2669   3
 1994 10 17 10/17/1994  0.2666   3
 1994 10 18 10/18/1994  0.2671   3
 1994 10 19 10/19/1994  0.2667   3
 1994 10 20 10/20/1994  0.2667   3
 1994 10 21 10/21/1994  0.2663   3
 1994 10 22 10/22/1994  0.2655   3
 1994 10 23 10/23/1994  0.2661   3
 1994 10 24 10/24/1994  0.2663   3
 1994 10 25 10/25/1994  0.2665   3
 1994 10 26 10/26/1994  0.2664   3
 1994 10 27 10/27/1994  0.2676   3
 1994 10 28 10/28/1994  0.2683   3
 1994 10 29 10/29/1994  0.2681   3
 1994 10 30 10/30/1994  0.2689   3
 1994 10 31 10/31/1994  0.2684   3
 1994 11 01 11/01/1994  0.2684   3
 1994 11 02 11/02/1994  0.2674   3
 1994 11 03 11/03/1994  0.2671   3
 1994 11 04 11/04/1994  0.2663   3
 1994 11 05 11/05/1994  0.2657   3
 1994 11 06 11/06/1994  0.2653   3
 1994 11 07 11/07/1994  0.2648   3
 1994 11 08 11/08/1994  0.2649   3
 1994 11 09 11/09/1994  0.2651   3
 1994 11 10 11/10/1994  0.2658   3
 1994 11 11 11/11/1994  0.2658   3
 1994 11 12 11/12/1994  0.2660   3
 1994 11 13 11/13/1994  0.2663   3
 1994 11 14 11/14/1994  0.2663   3
 1994 11 15 11/15/1994  0.2660   3
 1994 11 16 11/16/1994  0.2659   3
 1994 11 17 11/17/1994  0.2658   3
 1994 11 18 11/18/1994  0.2653   3
 1994 11 19 11/19/1994  0.2649   3
 1994 11 20 11/20/1994  0.2645   3
 1994 11 21 11/21/1994  0.2643   3
 1994 11 22 11/22/1994  0.2647   3
 1994 11 23 11/23/1994  0.2647   3
 1994 11 24 11/24/1994  0.2653   3
 1994 11 25 11/25/1994  0.2654   3
 1994 11 26 11/26/1994  0.2657   3
 1994 11 27 11/27/1994  0.2658   3
 1994 11 28 11/28/1994  0.2665   3
 1994 11 29 11/29/1994  0.2663   3
 1994 11 30 11/30/1994  0.2659   3
 1994 12 01 12/01/1994  0.2655   3
 1994 12 02 12/02/1994  0.2652   3
 1994 12 03 12/03/1994  0.2646   3
 1994 12 04 12/04/1994  0.2651   3
 1994 12 05 12/05/1994  0.2663   3
 1994 12 06 12/06/1994  0.2664   3
 1994 12 07 12/07/1994  0.2657   3
 1994 12 08 12/08/1994  0.2660   3
 1994 12 09 12/09/1994  0.2662   3
 1994 12 10 12/10/1994  0.2665   3
 1994 12 11 12/11/1994  0.2669   3
 1994 12 12 12/12/1994  0.2671   3
 1994 12 13 12/13/1994  0.2674   3
 1994 12 14 12/14/1994  0.2668   3
 1994 12 15 12/15/1994  0.2662   3
 1994 12 16 12/16/1994  0.2656   3
 1994 12 17 12/17/1994  0.2652   3
 1994 12 18 12/18/1994  0.2652   3
 1994 12 19 12/19/1994  0.2651   3
 1994 12 20 12/20/1994  0.2652   3
 1994 12 21 12/21/1994  0.2654   3
 1994 12 22 12/22/1994  0.2659   3
 1994 12 23 12/23/1994  0.2659   3
 1994 12 24 12/24/1994  0.2660   3
 1994 12 25 12/25/1994  0.2662   3
 1994 12 26 12/26/1994  0.2662   3
 1994 12 27 12/27/1994  0.2660   3
 1994 12 28 12/28/1994  0.2656   3
 1994 12 29 12/29/1994  0.2655   3
 1994 12 30 12/30/1994  0.2647   3
 1994 12 31 12/31/1994  0.2646   3
 1995  1 01  1/01/1995  -999.0   0
 1995  1 02  1/02/1995  -999.0   0
 1995  1 03  1/03/1995  -999.0   0
 1995  1 04  1/04/1995  -999.0   0
 1995  1 05  1/05/1995  0.2652   3
 1995  1 06  1/06/1995  0.2658   3
 1995  1 07  1/07/1995  0.2655   3
 1995  1 08  1/08/1995  0.2657   3
 1995  1 09  1/09/1995  0.2659   3
 1995  1 10  1/10/1995  0.2658   3
 1995  1 11  1/11/1995  0.2653   3
 1995  1 12  1/12/1995  0.2661   3
 1995  1 13  1/13/1995  0.2656   3
 1995  1 14  1/14/1995  0.2651   3
 1995  1 15  1/15/1995  0.2653   3
 1995  1 16  1/16/1995  0.2654   3
 1995  1 17  1/17/1995  0.2658   3
 1995  1 18  1/18/1995  0.2655   3
 1995  1 19  1/19/1995  0.2668   3
 1995  1 20  1/20/1995  0.2674   3
 1995  1 21  1/21/1995  0.2675   3
 1995  1 22  1/22/1995  0.2675   3
 1995  1 23  1/23/1995  0.2678   3
 1995  1 24  1/24/1995  0.2681   3
 1995  1 25  1/25/1995  0.2671   3
 1995  1 26  1/26/1995  0.2665   3
 1995  1 27  1/27/1995  0.2658   3
 1995  1 28  1/28/1995  0.2653   3
 1995  1 29  1/29/1995  0.2642   3
 1995  1 30  1/30/1995  -999.0   0
 1995  1 31  1/31/1995  0.2655   3
 1995  2 01  2/01/1995  0.2654   3
 1995  2 02  2/02/1995  0.2657   3
 1995  2 03  2/03/1995  0.2660   3
 1995  2 04  2/04/1995  0.2662   3
 1995  2 05  2/05/1995  0.2660   3
 1995  2 06  2/06/1995  0.2659   3
 1995  2 07  2/07/1995  0.2658   3
 1995  2 08  2/08/1995  0.2656   3
 1995  2 09  2/09/1995  0.2655   3
 1995  2 10  2/10/1995  0.2655   3
 1995  2 11  2/11/1995  0.2653   3
 1995  2 12  2/12/1995  0.2655   3
 1995  2 13  2/13/1995  0.2656   4
 1995  2 14  2/14/1995  0.2669   4
 1995  2 15  2/15/1995  0.2663   4
 1995  2 16  2/16/1995  0.2677   4
 1995  2 17  2/17/1995  0.2674   4
 1995  2 18  2/18/1995  0.2676   4
 1995  2 19  2/19/1995  0.2678   4
 1995  2 20  2/20/1995  0.2679   4
 1995  2 21  2/21/1995  0.2670   4
 1995  2 22  2/22/1995  0.2667   4
 1995  2 23  2/23/1995  0.2668   4
 1995  2 24  2/24/1995  0.2680   4
 1995  2 25  2/25/1995  0.2661   4
 1995  2 26  2/26/1995  0.2656   4
 1995  2 27  2/27/1995  0.2652   4
 1995  2 28  2/28/1995  0.2652   4
 1995  3 01  3/01/1995  0.2656   4
 1995  3 02  3/02/1995  0.2656   4
 1995  3 03  3/03/1995  0.2658   4
 1995  3 04  3/04/1995  0.2670   4
 1995  3 05  3/05/1995  0.2666   4
 1995  3 06  3/06/1995  0.2664   4
 1995  3 07  3/07/1995  0.2659   4
 1995  3 08  3/08/1995  0.2662   4
 1995  3 09  3/09/1995  0.2645   4
 1995  3 10  3/10/1995  0.2642   4
 1995  3 11  3/11/1995  0.2644   4
 1995  3 12  3/12/1995  0.2636   4
 1995  3 13  3/13/1995  0.2641   4
 1995  3 14  3/14/1995  0.2649   4
 1995  3 15  3/15/1995  0.2652   4
 1995  3 16  3/16/1995  0.2664   4
 1995  3 17  3/17/1995  0.2668   4
 1995  3 18  3/18/1995  0.2668   4
 1995  3 19  3/19/1995  0.2665   4
 1995  3 20  3/20/1995  0.2666   4
 1995  3 21  3/21/1995  0.2663   4
 1995  3 22  3/22/1995  0.2665   4
 1995  3 23  3/23/1995  -999.0   0
 1995  3 24  3/24/1995  0.2678   4
 1995  3 25  3/25/1995  0.2677   4
 1995  3 26  3/26/1995  0.2681   4
 1995  3 27  3/27/1995  0.2683   4
 1995  3 28  3/28/1995  0.2682   4
 1995  3 29  3/29/1995  0.2664   4
 1995  3 30  3/30/1995  -999.0   0
 1995  3 31  3/31/1995  -999.0   0
 1995  4 01  4/01/1995  -999.0   0
 1995  4 02  4/02/1995  -999.0   0
 1995  4 03  4/03/1995  -999.0   0
 1995  4 04  4/04/1995  -999.0   0
 1995  4 05  4/05/1995  -999.0   0
 1995  4 06  4/06/1995  0.2637   4
 1995  4 07  4/07/1995  0.2635   4
 1995  4 08  4/08/1995  0.2637   4
 1995  4 09  4/09/1995  0.2632   4
 1995  4 10  4/10/1995  0.2635   4
 1995  4 11  4/11/1995  0.2640   4
 1995  4 12  4/12/1995  0.2651   4
 1995  4 13  4/13/1995  0.2654   4
 1995  4 14  4/14/1995  0.2658   4
 1995  4 15  4/15/1995  0.2665   4
 1995  4 16  4/16/1995  0.2659   4
 1995  4 17  4/17/1995  0.2659   4
 1995  4 18  4/18/1995  -999.0   0
 1995  4 19  4/19/1995  -999.0   0
 1995  4 20  4/20/1995  -999.0   0
 1995  4 21  4/21/1995  0.2659   4
 1995  4 22  4/22/1995  0.2651   4
 1995  4 23  4/23/1995  0.2647   4
 1995  4 24  4/24/1995  0.2645   4
 1995  4 25  4/25/1995  0.2644   4
 1995  4 26  4/26/1995  0.2637   4
 1995  4 27  4/27/1995  0.2639   4
 1995  4 28  4/28/1995  0.2635   4
 1995  4 29  4/29/1995  0.2639   4
 1995  4 30  4/30/1995  0.2642   4
 1995  5 01  5/01/1995  0.2639   4
 1995  5 02  5/02/1995  0.2639   4
 1995  5 03  5/03/1995  0.2635   4
 1995  5 04  5/04/1995  0.2625   4
 1995  5 05  5/05/1995  0.2637   4
 1995  5 06  5/06/1995  0.2641   4
 1995  5 07  5/07/1995  0.2639   4
 1995  5 08  5/08/1995  0.2645   4
 1995  5 09  5/09/1995  0.2651   4
 1995  5 10  5/10/1995  0.2658   4
 1995  5 11  5/11/1995  0.2661   4
 1995  5 12  5/12/1995  0.2658   4
 1995  5 13  5/13/1995  0.2660   4
 1995  5 14  5/14/1995  0.2656   4
 1995  5 15  5/15/1995  0.2673   4
 1995  5 16  5/16/1995  -999.0   0
 1995  5 17  5/17/1995  -999.0   0
 1995  5 18  5/18/1995  -999.0   0
 1995  5 19  5/19/1995  -999.0   0
 1995  5 20  5/20/1995  -999.0   0
 1995  5 21  5/21/1995  -999.0   0
 1995  5 22  5/22/1995  -999.0   0
 1995  5 23  5/23/1995  -999.0   0
 1995  5 24  5/24/1995  0.2651   4
 1995  5 25  5/25/1995  0.2642   4
 1995  5 26  5/26/1995  0.2649   4
 1995  5 27  5/27/1995  0.2645   4
 1995  5 28  5/28/1995  0.2647   4
 1995  5 29  5/29/1995  0.2647   4
 1995  5 30  5/30/1995  0.2649   4
 1995  5 31  5/31/1995  0.2649   4
 1995  6 01  6/01/1995  0.2643   4
 1995  6 02  6/02/1995  0.2644   4
 1995  6 03  6/03/1995  0.2649   4
 1995  6 04  6/04/1995  0.2649   4
 1995  6 05  6/05/1995  0.2662   4
 1995  6 06  6/06/1995  0.2667   4
 1995  6 07  6/07/1995  0.2665   4
 1995  6 08  6/08/1995  0.2666   4
 1995  6 09  6/09/1995  0.2672   4
 1995  6 10  6/10/1995  0.2672   4
 1995  6 11  6/11/1995  0.2670   4
 1995  6 12  6/12/1995  0.2658   4
 1995  6 13  6/13/1995  0.2656   4
 1995  6 14  6/14/1995  0.2651   4
 1995  6 15  6/15/1995  0.2655   4
 1995  6 16  6/16/1995  0.2644   4
 1995  6 17  6/17/1995  0.2641   4
 1995  6 18  6/18/1995  0.2641   4
 1995  6 19  6/19/1995  0.2642   4
 1995  6 20  6/20/1995  0.2637   4
 1995  6 21  6/21/1995  0.2650   4
 1995  6 22  6/22/1995  0.2652   4
 1995  6 23  6/23/1995  0.2653   4
 1995  6 24  6/24/1995  0.2656   4
 1995  6 25  6/25/1995  0.2649   4
 1995  6 26  6/26/1995  0.2656   4
 1995  6 27  6/27/1995  0.2642   4
 1995  6 28  6/28/1995  0.2645   4
 1995  6 29  6/29/1995  0.2654   4
 1995  6 30  6/30/1995  -999.0   0
 1995  7 01  7/01/1995  -999.0   0
 1995  7 02  7/02/1995  -999.0   0
 1995  7 03  7/03/1995  0.2667   4
 1995  7 04  7/04/1995  0.2661   4
 1995  7 05  7/05/1995  0.2661   4
 1995  7 06  7/06/1995  0.2661   4
 1995  7 07  7/07/1995  0.2665   4
 1995  7 08  7/08/1995  0.2665   4
 1995  7 09  7/09/1995  0.2664   4
 1995  7 10  7/10/1995  0.2654   4
 1995  7 11  7/11/1995  0.2651   4
 1995  7 12  7/12/1995  0.2648   4
 1995  7 13  7/13/1995  0.2647   4
 1995  7 14  7/14/1995  0.2650   4
 1995  7 15  7/15/1995  0.2653   4
 1995  7 16  7/16/1995  0.2647   4
 1995  7 17  7/17/1995  0.2645   4
 1995  7 18  7/18/1995  0.2647   4
 1995  7 19  7/19/1995  0.2643   4
 1995  7 20  7/20/1995  0.2641   4
 1995  7 21  7/21/1995  0.2644   4
 1995  7 22  7/22/1995  0.2644   4
 1995  7 23  7/23/1995  0.2642   4
 1995  7 24  7/24/1995  0.2636   4
 1995  7 25  7/25/1995  0.2639   4
 1995  7 26  7/26/1995  0.2636   4
 1995  7 27  7/27/1995  0.2634   4
 1995  7 28  7/28/1995  0.2637   4
 1995  7 29  7/29/1995  0.2630   4
 1995  7 30  7/30/1995  0.2649   5
 1995  7 31  7/31/1995  0.2647   5
 1995  8 01  8/01/1995  0.2670   4
 1995  8 02  8/02/1995  0.2658   4
 1995  8 03  8/03/1995  0.2658   4
 1995  8 04  8/04/1995  0.2662   4
 1995  8 05  8/05/1995  0.2668   4
 1995  8 06  8/06/1995  0.2671   4
 1995  8 07  8/07/1995  0.2653   4
 1995  8 08  8/08/1995  0.2656   4
 1995  8 09  8/09/1995  0.2647   4
 1995  8 10  8/10/1995  0.2654   4
 1995  8 11  8/11/1995  0.2648   4
 1995  8 12  8/12/1995  0.2651   4
 1995  8 13  8/13/1995  0.2648   4
 1995  8 14  8/14/1995  0.2646   4
 1995  8 15  8/15/1995  0.2644   4
 1995  8 16  8/16/1995  0.2644   4
 1995  8 17  8/17/1995  0.2643   4
 1995  8 18  8/18/1995  0.2644   4
 1995  8 19  8/19/1995  0.2637   4
 1995  8 20  8/20/1995  0.2635   4
 1995  8 21  8/21/1995  0.2639   4
 1995  8 22  8/22/1995  0.2635   4
 1995  8 23  8/23/1995  0.2642   4
 1995  8 24  8/24/1995  0.2647   4
 1995  8 25  8/25/1995  0.2646   4
 1995  8 26  8/26/1995  0.2652   4
 1995  8 27  8/27/1995  0.2643   4
 1995  8 28  8/28/1995  0.2651   4
 1995  8 29  8/29/1995  0.2649   4
 1995  8 30  8/30/1995  0.2658   4
 1995  8 31  8/31/1995  0.2661   4
 1995  9 01  9/01/1995  0.2661   4
 1995  9 02  9/02/1995  0.2656   4
 1995  9 03  9/03/1995  0.2657   4
 1995  9 04  9/04/1995  0.2654   4
 1995  9 05  9/05/1995  0.2653   4
 1995  9 06  9/06/1995  0.2651   4
 1995  9 07  9/07/1995  0.2644   4
 1995  9 08  9/08/1995  -999.0   0
 1995  9 09  9/09/1995  0.2649   4
 1995  9 10  9/10/1995  0.2637   4
 1995  9 11  9/11/1995  0.2641   4
 1995  9 12  9/12/1995  0.2637   4
 1995  9 13  9/13/1995  0.2639   4
 1995  9 14  9/14/1995  0.2638   4
 1995  9 15  9/15/1995  0.2662   4
 1995  9 16  9/16/1995  0.2648   4
 1995  9 17  9/17/1995  0.2639   4
 1995  9 18  9/18/1995  0.2642   4
 1995  9 19  9/19/1995  0.2644   4
 1995  9 20  9/20/1995  0.2647   4
 1995  9 21  9/21/1995  0.2653   4
 1995  9 22  9/22/1995  0.2651   4
 1995  9 23  9/23/1995  0.2653   4
 1995  9 24  9/24/1995  0.2655   4
 1995  9 25  9/25/1995  0.2653   4
 1995  9 26  9/26/1995  0.2649   4
 1995  9 27  9/27/1995  0.2654   4
 1995  9 28  9/28/1995  0.2649   4
 1995  9 29  9/29/1995  0.2644   4
 1995  9 30  9/30/1995  0.2643   4
 1995 10 01 10/01/1995  0.2644   4
 1995 10 02 10/02/1995  0.2637   4
 1995 10 03 10/03/1995  0.2635   4
 1995 10 04 10/04/1995  0.2639   4
 1995 10 05 10/05/1995  0.2632   4
 1995 10 06 10/06/1995  0.2635   4
 1995 10 07 10/07/1995  0.2637   4
 1995 10 08 10/08/1995  0.2637   4
 1995 10 09 10/09/1995  0.2644   4
 1995 10 10 10/10/1995  0.2642   4
